"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"8269","RT @BuzzFeed: This restaurant serves you wine in baby bottles <ed><a0><bc><ed><bd><b7> https://t.co/vcMEQWptox",653,FALSE,FALSE,"978487314656743424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:22:09 +0000 2018",NA,NA,"en",4,FALSE,NA,"820408116441399297","Sis....",FALSE,"Sat Jan 14 23:11:52 +0000 2017",29322,88,3485,FALSE,NA,"<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>dump him <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>",NA,"en",NA,68,"bbnwtcb_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8277","so you hung up on me to tweet fucc nigga <ed><a0><bd><ed><b2><af> https://t.co/xYwGVM3pBI",0,FALSE,FALSE,"978487344314626048",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",FALSE,"Tue Mar 27 04:22:16 +0000 2018",NA,NA,"en",2,FALSE,"East St. Louis ","121955850","easily disappointed & somewhat unhappy, right at the midpoint between humble and savage #LudaWorld #FreeChauncy SC:jakariLOUD",FALSE,"Thu Mar 11 04:09:25 +0000 2010",75967,1039,396,FALSE,"http://getmoneylilnigga.com","Kari<ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>","Central Time (US & Canada)","en",-18000,364,"_jakariLOUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/DarKissesz/status/978487131663491079","https://t.co/xYwGVM3pBI"
"8295","RT @RealTT2020: Everyone is soooo excited about @realErinCruz!  <e2><98><9d><ed><a0><bc><ed><bf><bb>DID YOU KNOW  #YouCanSeeHer speaking at the  #SanGorgonioPass  on Wed, Ma<e2><80><a6>",68,FALSE,FALSE,"978487496714719232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:22:53 +0000 2018",NA,NA,"en",21,FALSE,"Texas, USA","819369344752816128","#ArmyBrat #Jesus #SaveTheChildren #ConsFront<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #PrayerWarrior<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>#codeofvets #standwithIsrael<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1> #ArielsArmy<ed><U+00A0><U+00BC><ed><U+00BF><U+00B9> #CCOT Holy Spirit, You are welcome here!<ed><U+00A0><U+00BD><ed><U+00B5><U+008A><U+2665><U+FE0F>",TRUE,"Thu Jan 12 02:24:09 +0000 2017",163158,30149,174025,FALSE,NA,"Maggie B<ed><U+00A0><U+00BD><ed><U+00B4><U+00B4> (K)",NA,"en",NA,26450,"Maggieb1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8314","RT @imbeatriz26: Akalain mo yun magkasama pa din silang bumalik sa same restaurant na pinuntahan nila 3 years ago <ed><a0><bd><ed><b2><99> https://t.co/dN7IyAyBl1",277,FALSE,FALSE,"978487617275641856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:23:22 +0000 2018",NA,NA,"tl",38,FALSE,"hogwarts","3647597952","r u sirius? | 06-18-17 <ed><U+00A0><U+00BD><ed><U+00B2><U+0099> 03-15-18 <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> pa; @misslvouis",FALSE,"Tue Sep 22 10:27:23 +0000 2015",28739,924,5416,FALSE,NA,"<U+263D>","Pacific Time (US & Canada)","en",-25200,431,"zuphfordx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8324","RT @sweetsoton: We will definitely go to China Tang this time. <ed><a0><bd><ed><b8><8a><ed><a0><bd><ed><b8><8a> https://t.co/hadkmMvuP5",1,FALSE,FALSE,"978487661840273408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:23:32 +0000 2018",NA,NA,"en",1,FALSE,NA,"892054398045650945","Fan page about Kiefer Sutherland (@realkiefer). We do not know Kiefer. Admin: @jennab5 Facebook:@rockinkiefer Instagram: @Rockin_Kiefer",FALSE,"Mon Jul 31 16:08:37 +0000 2017",2881,234,3195,FALSE,NA,"Rockin' Kiefer",NA,"en",NA,98,"rockinkiefer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/sweetsoton/status/954548559386353665","https://t.co/hadkmMvuP5"
"8335","Delicious dinner at @littlegem.restaurant <ed><a0><bc><ed><bc><b1> I order the Catalan salad with chicken and was not disappointed <ed><a0><bd><ed><b1><8f> perfe<e2><80><a6> https://t.co/nLsS7Y1wOL",0,FALSE,TRUE,"978487720241778689",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Tue Mar 27 04:23:46 +0000 2018",NA,NA,"en",51,FALSE,"San Francisco, CA","2658233623","Self-care is not selfish <U+2764><U+FE0F> #FitFluential #sweatpink #questsquad #bayareablogger",FALSE,"Sat Jul 19 00:41:32 +0000 2014",4329,794,2431,FALSE,"http://cravinghappy.com","Hannah H","Pacific Time (US & Canada)","en",-25200,2226,"craving_happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/978487720241778689","https://t.co/nLsS7Y1wOL"
"8347","RT @WairoonThailand: <e0><b9><80><e0><b8><ae><e0><b8><99><e0><b8><a3><e0><b8><b5><e0><b9><88><e0><b8><ab><e0><b8><b8><e0><b9><89><e0><b8><99><e0><b8><81><e0><b8><b1><e0><b8><9a><e0><b9><80><e0><b8><9e><e0><b8><b7><e0><b9><88><e0><b8><ad><e0><b8><99><e0><b9><86><e0><b9><80><e0><b8><9b><e0><b8><b4><e0><b8><94><e0><b8><a3><e0><b9><89><e0><b8><b2><e0><b8><99><e0><b8><ad><e0><b8><b2><e0><b8><ab><e0><b8><b2><e0><b8><a3><e0><b9><84><e0><b8><95><e0><b9><89><e0><b8><ab><e0><b8><a7><e0><b8><b1><e0><b8><99><e0><b8><8a><e0><b8><b7><e0><b9><88><e0><b8><ad> Xiao Zhan <ef><bc><88><e5><b0><8f><e7><ab><99><ef><bc><89><e0><b9><83><e0><b8><99><e0><b8><a2><e0><b9><88><e0><b8><b2><e0><b8><99><e0><b8><81><e0><b8><b1><e0><b8><87><e0><b8><99><e0><b8><b1><e0><b8><a1> <e0><b8><96><e0><b9><89><e0><b8><b2><e0><b9><84><e0><b8><9b><e0><b9><80><e0><b8><97><e0><b8><b5><e0><b9><88><e0><b8><a2><e0><b8><a7><e0><b9><82><e0><b8><8b><e0><b8><a5><e0><b8><ad><e0><b8><a2><e0><b9><88><e0><b8><b2><e0><b8><a5><e0><b8><b7><e0><b8><a1><e0><b9><81><e0><b8><a7><e0><b8><b0><e0><b9><84><e0><b8><9b><e0><b8><8a><e0><b8><b4><e0><b8><a1><e0><b8><81><e0><b8><b1><e0><b8><99><e0><b8><99><e0><b8><b0><e0><b8><84><e0><b8><b0> <ed><a0><bd><ed><b8><8d><ed><a0><bc><ed><bd><9c><ed><a0><bc><ed><bd><bd><ed><a0><bc><ed><bd><b6> #<e0><b9><80><e0><b8><ae><e0><b8><99><e2><80><a6>",378,FALSE,FALSE,"978487803230089216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:24:06 +0000 2018",NA,NA,"th",4,FALSE,NA,"1327364695","Thai E.L.FSUJU,Eunhyuk eunhae haeeun bumhyuk wonkyu kangjo 83lines 88lines teukkyu http://weibo.com/mdhyuk https://twitter.com/leeanchovy0404",TRUE,"Thu Apr 04 16:52:20 +0000 2013",60935,54,6867,FALSE,NA,"<ed><U+00A0><U+00BD><ed><U+00B2><U+0099>EUNHYUK","Bangkok","en",25200,223,"lee_anchovy0404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8350","RT @noahfan21: That shit looks trash<ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b8><ad> https://t.co/ZfJKT74mwk",1,FALSE,FALSE,"978487819562831872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:24:10 +0000 2018",NA,NA,"en",31,FALSE,NA,"799704166197235712","comic book geek",TRUE,"Fri Nov 18 20:01:45 +0000 2016",27207,263,3720,FALSE,NA,"scarlet witch",NA,"en",NA,114,"confIictedIove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/_beautiaful/status/978396753945939969","https://t.co/ZfJKT74mwk"
"8368","Did Mike Pence make this rule <ed><a0><bd><ed><b8><82> https://t.co/t4jKaKqSf1",0,FALSE,FALSE,"978487905831108608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:24:30 +0000 2018",NA,NA,"en",17,FALSE,"Joburg | Auckland | Toronto","1368368881","Law grad, writer, film geek, and passionate little Pikachu",FALSE,"Sun Apr 21 01:05:15 +0000 2013",3120,138,1656,FALSE,NA,"storme","Eastern Time (US & Canada)","en",-14400,361,"stormelaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/nytimes/status/978478487974612992","https://t.co/t4jKaKqSf1"
"8369","RT @BuzzFeed: This restaurant serves you wine in baby bottles <ed><a0><bc><ed><bd><b7> https://t.co/vcMEQWptox",654,FALSE,FALSE,"978487907253014528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 04:24:31 +0000 2018",NA,NA,"en",0,FALSE,"North Sumatra, Indonesia","2228737593","i think I'll tweet funny stuffs",FALSE,"Mon Dec 16 15:40:35 +0000 2013",34,5,9,FALSE,NA,"Fred.",NA,"en",NA,90,"FF_Frederick18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8372","Amigos MI PERRITO <ed><a0><bd><ed><b0><b6> <e2><80><9c>Piti<e2><80><9d> SE FUE DE LA CASA<ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b8><ad>. Si alguien lo ve POR FAVOR d<c3><ad>gale que que mal agradecido es y que e<e2><80><a6> https://t.co/ezgouwHASG",0,FALSE,TRUE,"978487917650829313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:24:33 +0000 2018",NA,NA,"es",1,FALSE,"Sinaloa, M<U+00E9>xico","177786547","Cat<U+00F3>lica  #ProVida de por vida | J42<ed><U+00A0><U+00BE><ed><U+00B6><U+0085>|",TRUE,"Fri Aug 13 01:59:13 +0000 2010",12480,741,1325,FALSE,NA,"Sanely Santillanes","Mountain Time (US & Canada)","es",-21600,292,"sanelysd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/978487917650829313","https://t.co/ezgouwHASG"
"8379","<ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82> https://t.co/Rrh6DgKYjE",0,FALSE,FALSE,"978487971753193472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 04:24:46 +0000 2018",NA,NA,"und",105,FALSE,"Manyago -EBB | Kigezi | Kisasi","266477435","Dad | <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC> | Equity | Optimistic | Social Media | Contributor @wakeupafrica360 | @Ole3Zach | Inbound Digital | Future CPA | Trying Blogger | EDM & Rock Fanatic",TRUE,"Tue Mar 15 08:56:05 +0000 2011",93642,3916,37201,FALSE,"http://underinfluenceblog.wordpress.com/","Eric Zachary Mugisha","Africa/Kampala","en",10800,991,"Eric_Of_1691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/bartlettdaron/status/978314402859495425","https://t.co/Rrh6DgKYjE"
"8388","RT @imbeatriz26: Akalain mo yun magkasama pa din silang bumalik sa same restaurant na pinuntahan nila 3 years ago <ed><a0><bd><ed><b2><99> https://t.co/dN7IyAyBl1",278,FALSE,FALSE,"978487995408957440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Mar 27 04:24:52 +0000 2018",NA,NA,"tl",1,FALSE,NA,"2397037034",NA,FALSE,"Wed Mar 19 01:22:28 +0000 2014",6573,17,6303,FALSE,NA,"rachel",NA,"en",NA,390,"rachelrio20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8430","RT @RealTT2020: Everyone is soooo excited about @realErinCruz!  <e2><98><9d><ed><a0><bc><ed><bf><bb>DID YOU KNOW  #YouCanSeeHer speaking at the  #SanGorgonioPass  on Wed, Ma<e2><80><a6>",69,FALSE,FALSE,"978488237780959232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:25:49 +0000 2018",NA,NA,"en",3,FALSE,"gab.ai. CoachBeth","68343187",NA,TRUE,"Mon Aug 24 06:14:41 +0000 2009",79103,1392,139011,FALSE,NA,"CoachBeth47",NA,"en",NA,592,"CoachBeth47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8450","I want to go to Camp Foster bc i want breakfast and we always have good breakfast at the restaurant there <ed><a0><bd><ed><b9><83><ed><a0><bd><ed><b9><83><ed><a0><bd><ed><b8><82>",0,FALSE,FALSE,"978488352868417536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:26:17 +0000 2018",NA,NA,"en",0,FALSE,"Uruma-shi, Okinawa","870079069437575168","Twenty.<ed><U+00A0><U+00BD><ed><U+00B2><U+0096> Happily Married. Cancer Survivor. Japan <ed><U+00A0><U+00BD><ed><U+00B4><U+009C> California",FALSE,"Thu Jun 01 00:46:30 +0000 2017",5286,106,14968,FALSE,NA,"Hannah",NA,"en",NA,277,"hannahclai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8472","RT @imbeatriz26: Akalain mo yun magkasama pa din silang bumalik sa same restaurant na pinuntahan nila 3 years ago <ed><a0><bd><ed><b2><99> https://t.co/dN7IyAyBl1",279,FALSE,FALSE,"978488464298557443",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:26:43 +0000 2018",NA,NA,"tl",82,FALSE,"KathNiel World ","1245691068","Dream. Create. Achieve. Inspire.",TRUE,"Wed Mar 06 09:42:02 +0000 2013",169893,592,123197,FALSE,NA,"G R A C E","Beijing","en",28800,338,"gracexxkathniel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8480","me<ed><a0><bd><ed><b8><82> @bgmsko https://t.co/jIiyR8DyBa",0,FALSE,FALSE,"978488498427760640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:26:52 +0000 2018",NA,NA,"und",0,FALSE,NA,"937834002593042437","amosc: nishayaa",FALSE,"Tue Dec 05 00:00:25 +0000 2017",3856,218,1466,FALSE,NA,"mam<U+00ED> gleesh<ed><U+00A0><U+00BE><ed><U+00B4><U+009F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>",NA,"en",NA,290,"shesofleeek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/alyssamaciiel/status/977757563012857857","https://t.co/jIiyR8DyBa"
"8511","RT @RealTT2020: Everyone is soooo excited about @realErinCruz!  <e2><98><9d><ed><a0><bc><ed><bf><bb>DID YOU KNOW  #YouCanSeeHer speaking at the  #SanGorgonioPass  on Wed, Ma<e2><80><a6>",70,FALSE,FALSE,"978488677893656576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 04:27:34 +0000 2018",NA,NA,"en",193,FALSE,NA,"2218437631","#TrumpArmy #MAGA
Former Fox News  24/7 junkie.. 
regular guy who is just really concerned.",FALSE,"Wed Nov 27 21:04:45 +0000 2013",288101,12264,187269,FALSE,NA,"HIGH HORSE Concerned",NA,"en",NA,12461,"ConcernedHigh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8518","RT @sanelysd: Amigos MI PERRITO <ed><a0><bd><ed><b0><b6> <e2><80><9c>Piti<e2><80><9d> SE FUE DE LA CASA<ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b8><ad>. Si alguien lo ve POR FAVOR d<c3><ad>gale que que mal agradecido es y que espero que<e2><80><a6>",1,FALSE,FALSE,"978488722151718912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 04:27:45 +0000 2018",NA,NA,"es",1,FALSE,"Maria Tuerta","152360093","23 a<U+00F1>os.
Toc<U+00F3> la Guitarra. Soy el que canta en misa. 
Odio la cebolla. Amo el azul. 
Hijo de Dios, servidor y pecador. 
SuperPoder: Me enamoro de quien no debo.",TRUE,"Sat Jun 05 18:52:06 +0000 2010",14071,934,5481,FALSE,"http://instagram.com/edgarsantillanes","Edgar Santillanes <U+2020>","Mountain Time (US & Canada)","es",-21600,634,"EdgarSantillans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8535","Reposting @restaurantcalao: - via @Crowdfire  PHAD THA<c3><8f> | Crevettes <ed><a0><bc><ed><bd><a4> Nouilles de riz saut<c3><a9>es avec tofu frit, f<c3><a8>ves<e2><80><a6> https://t.co/ccSBDfgwic",0,FALSE,TRUE,"978488810362298370",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>",FALSE,"Tue Mar 27 04:28:06 +0000 2018",NA,NA,"fr",2,FALSE,"San Diego, CA","816704462072922112","<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+009F><U+261D><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B0><U+00B2><ed><U+00A0><U+00BD><ed><U+00B1><U+00BD><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>",TRUE,"Wed Jan 04 17:54:52 +0000 2017",4064,162,8327,FALSE,NA,"AU-GoldenDragon",NA,"en",NA,152,"SOGEEEKED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/978488810362298370","https://t.co/ccSBDfgwic"
"8539","@BraydenWatts13 @sammdw__ For real though <ed><a0><bd><ed><b8><82> I<e2><80><99>m surprised his ass didn<e2><80><99>t dart right out that restaurant lol",0,FALSE,FALSE,"978488825734451200","BraydenWatts13","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:28:10 +0000 2018","978487478087770112","260059384","en",0,FALSE,"McLoud, OK","2615786464","Blessed ma <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B1><U+00B6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",TRUE,"Tue Jun 17 01:00:47 +0000 2014",3135,606,4970,FALSE,NA,"Bai",NA,"en",NA,391,"baileyybanks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8561","RT @RealTT2020: Everyone is soooo excited about @realErinCruz!  <e2><98><9d><ed><a0><bc><ed><bf><bb>DID YOU KNOW  #YouCanSeeHer speaking at the  #SanGorgonioPass  on Wed, Ma<e2><80><a6>",71,FALSE,FALSE,"978488966910443525",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 04:28:43 +0000 2018",NA,NA,"en",2,FALSE,"Michigan, USA","899139223084822528","Proud American, Christian, Constitutionalist, Fiscal Conservative, Social Libertarian, Small Business Owner, Master Craftsman, Trump Supporter all the way!#MAGA",FALSE,"Sun Aug 20 05:21:10 +0000 2017",10889,1599,5211,FALSE,NA,"Psycho Patriot",NA,"en",NA,2861,"PsychoPatriot72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8592","RT @HotelHusafell: Don<e2><80><99>t look if you<e2><80><99>re hungry! Sexy salmon dinner tonight at Restaurant Husafell #Iceland #foodie <ed><a0><bd><ed><b8><8b><ed><a0><bc><ed><b7><ae><ed><a0><bc><ed><b7><b8> https://t.co/XFJ6BBC<e2><80><a6>",5,FALSE,FALSE,"978489087870021632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 04:29:12 +0000 2018",NA,NA,"en",3,FALSE,"<U+00C9>g keyri","808503357937684480","Kemst <U+00DE><U+00F3> H<U+00E6>gt Fari=You will reach your destination even though you travel slowly. M<U+00E9>r finnst skemmtilegt a<U+00F0> l<U+00E6>ra <U+00ED>slensku!!Betra er seint en aldrei!!",FALSE,"Tue Dec 13 02:46:36 +0000 2016",20386,3751,42769,FALSE,NA,"Sj<U+00E1>umst og Heyrumst",NA,"en",NA,3854,"larry_leadford",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8598","<ed><a0><bd><ed><b8><8d><ed><a0><bd><ed><b8><8d><e2><9d><a4><ef><b8><8f><e2><9d><a4><ef><b8><8f> https://t.co/RCi6C853DX",0,FALSE,FALSE,"978489126583455744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:29:21 +0000 2018",NA,NA,"und",0,FALSE,NA,"2772354353","Just livin' the Canadian dream",TRUE,"Tue Sep 16 16:38:47 +0000 2014",3489,168,1313,FALSE,NA,"madeline",NA,"en",NA,163,"m_loebz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/joannagaines/status/978487906691108864","https://t.co/RCi6C853DX"
"8600","Look like lean <ed><a0><bd><ed><b8><82> https://t.co/M8Mzb1atK0",0,FALSE,FALSE,"978489137736179712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Mar 27 04:29:24 +0000 2018",NA,NA,"en",1,FALSE,"Always on Point<U+2764><U+FE0F>","3074015152","Lover of the Lord,Innocent Rebel, Goofy Shit Talker, Nonchalant, Nurse life,Integrity is the essence of everything successful",TRUE,"Fri Mar 06 02:08:05 +0000 2015",6057,300,52,FALSE,NA,"kat mami",NA,"en",NA,517,"Miss401Kme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/buzzfeed/status/978026237439307776","https://t.co/M8Mzb1atK0"
"8618","<e2><99><a5><ef><b8><8f><e2><99><a5><ef><b8><8f><e2><99><a5><ef><b8><8f><e2><99><a5><ef><b8><8f> https://t.co/4l6v0HQIxG",0,FALSE,FALSE,"978489239812763648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Mar 27 04:29:48 +0000 2018",NA,NA,"und",3,FALSE,"Santa Clara, CA","306377462","I never look back darling, it distracts me from the now <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4>",TRUE,"Fri May 27 19:35:41 +0000 2011",1030,197,602,FALSE,NA,"Danielle Gatt","Pacific Time (US & Canada)","en",-25200,827,"danipgatt","US","United States","city","Santa Clara, CA",NA,NA,37.37099,-121.967821,NA,NA,"https://twitter.com/joannagaines/status/978487906691108864","https://t.co/4l6v0HQIxG"
